instance,algo,param_set,seed,runtime,evals,F,PF
S,nsga2,0,0,13.904435157775879,50100,"[[2.04478373e+03 8.49172391e+00]
 [2.04478373e+03 8.49172391e+00]
 [2.36733802e+03 2.05775970e+00]
 [2.09993003e+03 2.17944947e+00]
 [1.95904407e+03 1.24843652e+01]
 [3.41761051e+03 0.00000000e+00]
 [2.60682896e+03 5.99478940e-01]
 [2.51908220e+03 1.36358901e+00]
 [2.05109675e+03 8.49172391e+00]
 [2.05109675e+03 8.49172391e+00]
 [2.14503571e+03 6.68487098e+00]
 [2.14503571e+03 6.68487098e+00]
 [2.15706455e+03 2.17944947e+00]
 [2.05102042e+03 1.25871959e+01]
 [2.61524892e+03 5.99478940e-01]
 [2.57010051e+03 1.96452921e+00]
 [2.05678992e+03 8.49172391e+00]
 [2.24403699e+03 2.17944947e+00]
 [2.18068089e+03 6.29359794e+00]
 [2.20345324e+03 5.78791845e+00]
 [2.17054673e+03 6.74421048e+00]
 [2.17054673e+03 6.74421048e+00]
 [2.20392520e+03 2.73575858e+00]
 [3.02443177e+03 9.27024811e-01]
 [3.52997428e+03 7.07106781e-01]
 [2.65123583e+03 1.63935963e+00]
 [2.74127481e+03 1.16592238e+00]
 [2.08404376e+03 1.24442507e+01]
 [2.09568130e+03 8.49172391e+00]
 [2.36931099e+03 2.68095132e+00]
 [2.47722674e+03 2.23257139e+00]
 [2.47722674e+03 2.23257139e+00]
 [2.50902325e+03 2.17944947e+00]
 [2.18479977e+03 7.74193128e+00]
 [2.22269176e+03 4.97493719e+00]
 [2.22534026e+03 2.73575858e+00]
 [3.03754635e+03 9.27024811e-01]
 [3.57462504e+03 8.66025404e-01]
 [2.71480968e+03 1.85404962e+00]
 [2.83953456e+03 1.16592238e+00]
 [2.09094840e+03 1.55623745e+01]
 [2.15358983e+03 8.50000000e+00]
 [2.12823051e+03 9.54512310e+00]
 [2.10535221e+03 1.31855745e+01]
 [2.70520130e+03 2.28787565e+00]
 [2.57594550e+03 2.34520788e+00]
 [2.18539480e+03 8.49172391e+00]
 [2.19793504e+03 7.95986024e+00]
 [2.22581028e+03 4.29934588e+00]
 [2.32083903e+03 3.41869858e+00]
 [2.50573700e+03 3.29535658e+00]
 [2.50521765e+03 3.31426840e+00]
 [2.51617371e+03 2.73575858e+00]
 [3.08462470e+03 9.27024811e-01]
 [3.58428932e+03 8.66025404e-01]
 [2.81873161e+03 2.16506351e+00]
 [2.94482304e+03 1.16592238e+00]
 [2.93015009e+03 2.12132034e+00]
 [2.93634218e+03 1.92028644e+00]
 [2.12534275e+03 1.53455002e+01]
 [2.11879599e+03 1.62769008e+01]
 [2.15702240e+03 1.32847422e+01]
 [2.74768921e+03 2.28787565e+00]
 [2.19914087e+03 1.04035751e+01]
 [2.22156955e+03 8.92941067e+00]
 [2.21123848e+03 9.39414711e+00]
 [2.22545092e+03 8.52844505e+00]
 [2.21158642e+03 9.29969758e+00]
 [2.29128973e+03 6.08147803e+00]
 [2.26662393e+03 8.37779804e+00]
 [2.34820118e+03 4.43705984e+00]
 [2.36773152e+03 3.93501906e+00]
 [2.47349499e+03 3.87096564e+00]
 [2.36692632e+03 4.19635258e+00]
 [2.51918561e+03 2.73575858e+00]
 [3.25450299e+03 9.27024811e-01]
 [2.85850190e+03 2.16506351e+00]
 [2.85334744e+03 2.20439901e+00]
 [3.00585288e+03 1.22474487e+00]
 [3.03553336e+03 1.16592238e+00]
 [2.93389307e+03 2.12132034e+00]
 [2.12561187e+03 1.77759493e+01]
 [2.17965588e+03 1.36175438e+01]
 [2.79748790e+03 2.28787565e+00]
 [2.79748790e+03 2.28787565e+00]
 [2.77115941e+03 2.39465551e+00]
 [2.20537187e+03 1.06880482e+01]
 [2.29833353e+03 6.92707550e+00]
 [2.28143400e+03 8.49172391e+00]
 [2.50096614e+03 4.08503366e+00]
 [2.41129442e+03 4.29934588e+00]
 [2.37001090e+03 5.01092556e+00]
 [2.37808649e+03 4.30116263e+00]
 [2.56942768e+03 2.98956519e+00]
 [2.75141445e+03 2.78107443e+00]
 [2.53915266e+03 3.41869858e+00]
 [3.33623811e+03 9.27024811e-01]
 [3.00693464e+03 1.22474487e+00]
 [3.30680530e+03 1.16592238e+00]
 [2.98243671e+03 2.16506351e+00]]","[[2.04478373e+03 8.49172391e+00]
 [2.04478373e+03 8.49172391e+00]
 [2.36733802e+03 2.05775970e+00]
 [2.09993003e+03 2.17944947e+00]
 [1.95904407e+03 1.24843652e+01]
 [3.41761051e+03 0.00000000e+00]
 [2.60682896e+03 5.99478940e-01]
 [2.51908220e+03 1.36358901e+00]]"
S,nsga2,0,1,13.782174110412598,50100,"[[2.28666084e+03 2.87228132e+00]
 [2.90139323e+03 9.27024811e-01]
 [2.02556132e+03 5.20666640e+00]
 [2.28258240e+03 4.52769257e+00]
 [2.66990064e+03 1.63935963e+00]
 [2.72752158e+03 1.19895788e+00]
 [2.50786004e+03 1.79843682e+00]
 [3.15313984e+03 8.29156198e-01]
 [2.42364017e+03 1.96452921e+00]
 [2.90139323e+03 9.27024811e-01]
 [1.99880877e+03 9.98670992e+00]
 [2.31143359e+03 2.81735692e+00]
 [2.36934632e+03 2.12132034e+00]
 [2.19187823e+03 6.22494980e+00]
 [2.17814010e+03 9.43977622e+00]
 [2.30443781e+03 4.52769257e+00]
 [2.28722440e+03 5.04975247e+00]
 [2.28722440e+03 5.04975247e+00]
 [2.74605244e+03 1.19895788e+00]
 [2.73519848e+03 1.65831240e+00]
 [2.53997469e+03 1.79843682e+00]
 [3.24869034e+03 8.29156198e-01]
 [2.51109617e+03 2.06155281e+00]
 [2.98029633e+03 9.68245837e-01]
 [2.06694112e+03 1.25691835e+01]
 [2.09873868e+03 1.24492721e+01]
 [2.01318558e+03 1.76050419e+01]
 [2.34016074e+03 3.78937660e+00]
 [2.34052317e+03 3.49776714e+00]
 [2.47553996e+03 2.49687304e+00]
 [2.41749452e+03 3.44374433e+00]
 [2.46779269e+03 3.13996417e+00]
 [2.20884910e+03 6.31961233e+00]
 [2.20694955e+03 6.33936117e+00]
 [2.19807817e+03 1.13846113e+01]
 [2.30851309e+03 4.52769257e+00]
 [2.30434703e+03 5.93585504e+00]
 [2.80825977e+03 1.49478259e+00]
 [2.84001044e+03 1.19895788e+00]
 [2.74741002e+03 1.65831240e+00]
 [2.62381619e+03 1.93649167e+00]
 [3.39019526e+03 8.29156198e-01]
 [2.53798015e+03 2.06155281e+00]
 [3.10683417e+03 1.16592238e+00]
 [3.10683417e+03 1.16592238e+00]
 [2.07994904e+03 1.67923904e+01]
 [2.10925697e+03 1.50644449e+01]
 [2.13009429e+03 1.30378056e+01]
 [2.38721212e+03 3.83242743e+00]
 [2.34636896e+03 3.96665791e+00]
 [2.38837955e+03 3.73329613e+00]
 [2.40818038e+03 3.50000000e+00]
 [2.52286958e+03 2.49687304e+00]
 [2.46745390e+03 3.44374433e+00]
 [2.49729101e+03 3.23795846e+00]
 [2.49729101e+03 3.23795846e+00]
 [2.49030231e+03 3.24037035e+00]
 [2.23922574e+03 6.31961233e+00]
 [2.21934239e+03 8.61684397e+00]
 [2.34266310e+03 5.82559010e+00]
 [2.32791228e+03 5.94637495e+00]
 [2.86890075e+03 1.22474487e+00]
 [2.79560045e+03 1.69096866e+00]
 [2.64282669e+03 2.05775970e+00]
 [2.72245458e+03 1.93649167e+00]
 [3.11345849e+03 1.16592238e+00]
 [2.09310304e+03 1.67923904e+01]
 [2.12929962e+03 1.53292001e+01]
 [2.12929962e+03 1.53292001e+01]
 [2.14719776e+03 1.38873819e+01]
 [2.15139037e+03 1.35738720e+01]
 [2.36085730e+03 4.76969601e+00]
 [2.41416369e+03 3.96665791e+00]
 [2.52404651e+03 2.95803989e+00]
 [2.60384886e+03 2.50000000e+00]
 [2.48160085e+03 3.63790805e+00]
 [2.49412296e+03 3.27633561e+00]
 [2.24273965e+03 7.44878346e+00]
 [2.24586405e+03 6.51920241e+00]
 [2.23538219e+03 9.50000000e+00]
 [2.33839100e+03 6.32331993e+00]
 [3.08246489e+03 1.22474487e+00]
 [2.87000750e+03 1.50000000e+00]
 [2.95893070e+03 1.41421356e+00]
 [2.95893070e+03 1.41421356e+00]
 [2.84234460e+03 1.92028644e+00]
 [2.64401014e+03 2.11763429e+00]
 [2.73982399e+03 2.06155281e+00]
 [2.75903116e+03 1.93649167e+00]
 [3.15531409e+03 1.16592238e+00]
 [2.10648592e+03 1.75138338e+01]
 [2.20810891e+03 1.35922772e+01]
 [2.15431720e+03 1.66127775e+01]
 [2.37316027e+03 5.97782360e+00]
 [2.42905558e+03 4.52769257e+00]
 [2.44132143e+03 4.12310563e+00]
 [2.54772372e+03 2.98956519e+00]
 [2.60731028e+03 2.87228132e+00]
 [2.49770853e+03 3.69966215e+00]
 [2.50848441e+03 3.38886043e+00]]","[[2.28666084e+03 2.87228132e+00]
 [2.90139323e+03 9.27024811e-01]
 [2.02556132e+03 5.20666640e+00]
 [2.28258240e+03 4.52769257e+00]
 [2.66990064e+03 1.63935963e+00]
 [2.72752158e+03 1.19895788e+00]
 [2.50786004e+03 1.79843682e+00]
 [3.15313984e+03 8.29156198e-01]
 [2.42364017e+03 1.96452921e+00]
 [2.90139323e+03 9.27024811e-01]
 [1.99880877e+03 9.98670992e+00]
 [2.31143359e+03 2.81735692e+00]
 [2.36934632e+03 2.12132034e+00]]"
S,nsga2,1,0,6.578890562057495,24080,"[[2.05452663e+03 9.27024811e+00]
 [2.48125457e+03 0.00000000e+00]
 [1.94254648e+03 1.06975464e+01]
 [1.95383221e+03 9.29717699e+00]
 [1.95383221e+03 9.29717699e+00]
 [2.05452663e+03 9.27024811e+00]
 [1.95383221e+03 9.29717699e+00]
 [1.84806168e+03 1.11292127e+01]
 [1.94254648e+03 1.06975464e+01]
 [2.09456372e+03 3.40725329e+00]
 [2.07057962e+03 8.26041010e+00]
 [2.48125457e+03 0.00000000e+00]
 [2.48125457e+03 0.00000000e+00]
 [1.84337232e+03 1.15081493e+01]
 [1.92301731e+03 1.08793095e+01]
 [1.91555915e+03 1.09886305e+01]
 [2.18136289e+03 2.44629822e+00]
 [2.19526480e+03 5.99478940e-01]
 [1.94254648e+03 1.06975464e+01]
 [1.95383221e+03 9.29717699e+00]
 [1.94254648e+03 1.06975464e+01]
 [2.06042934e+03 9.27024811e+00]
 [2.11778387e+03 7.08431366e+00]
 [2.11306780e+03 7.18396652e+00]
 [2.12148529e+03 3.82222121e+00]
 [2.12148529e+03 3.82222121e+00]
 [2.08836456e+03 8.30568330e+00]
 [2.08836456e+03 8.30568330e+00]
 [2.08836456e+03 8.30568330e+00]
 [2.08305739e+03 8.73838515e+00]
 [2.08836456e+03 8.30568330e+00]
 [2.08305739e+03 8.73838515e+00]
 [2.49036738e+03 0.00000000e+00]
 [2.49036738e+03 0.00000000e+00]
 [1.86223557e+03 1.15081493e+01]
 [1.93801044e+03 1.09886305e+01]
 [2.19170546e+03 2.44629822e+00]
 [2.19170546e+03 2.44629822e+00]
 [2.19170546e+03 2.44629822e+00]
 [2.19170546e+03 2.44629822e+00]
 [2.19170546e+03 2.44629822e+00]
 [2.20149509e+03 5.99478940e-01]
 [1.96581993e+03 9.39996676e+00]
 [1.95780174e+03 9.76521249e+00]
 [1.97029157e+03 9.29717699e+00]
 [1.97029157e+03 9.29717699e+00]
 [1.95780174e+03 9.76521249e+00]
 [1.95538160e+03 1.00995049e+01]
 [2.07153186e+03 9.27024811e+00]
 [2.18583671e+03 4.29934588e+00]
 [2.16953312e+03 5.94637495e+00]
 [2.12980511e+03 6.66966079e+00]
 [2.12365807e+03 7.18396652e+00]
 [2.12365807e+03 7.18396652e+00]
 [2.12980511e+03 6.66966079e+00]
 [2.14861034e+03 6.52758569e+00]
 [2.09215793e+03 8.45207075e+00]
 [2.09215793e+03 8.45207075e+00]
 [2.08814439e+03 8.73838515e+00]
 [2.08351662e+03 9.18898797e+00]
 [2.49342929e+03 0.00000000e+00]
 [2.49342929e+03 0.00000000e+00]
 [1.88341396e+03 1.20979079e+01]
 [1.91460743e+03 1.15081493e+01]
 [1.94012972e+03 1.09886305e+01]
 [1.94012972e+03 1.09886305e+01]
 [2.20159801e+03 2.44629822e+00]
 [2.21762819e+03 5.99478940e-01]
 [1.97509855e+03 9.29717699e+00]
 [1.97290366e+03 1.09772492e+01]
 [2.50356257e+03 0.00000000e+00]
 [1.89137865e+03 1.57514880e+01]
 [2.12592539e+03 8.70344759e+00]
 [2.21401880e+03 4.47038869e+00]
 [2.31484178e+03 5.99478940e-01]
 [1.97614534e+03 1.07230768e+01]
 [2.00446907e+03 9.29717699e+00]
 [2.22080496e+03 1.36358901e+00]
 [1.97614534e+03 1.07230768e+01]
 [2.21646672e+03 2.53722289e+00]]","[[2.05452663e+03 9.27024811e+00]
 [2.48125457e+03 0.00000000e+00]
 [1.94254648e+03 1.06975464e+01]
 [1.95383221e+03 9.29717699e+00]
 [1.95383221e+03 9.29717699e+00]
 [2.05452663e+03 9.27024811e+00]
 [1.95383221e+03 9.29717699e+00]
 [1.84806168e+03 1.11292127e+01]
 [1.94254648e+03 1.06975464e+01]
 [2.09456372e+03 3.40725329e+00]
 [2.07057962e+03 8.26041010e+00]
 [2.48125457e+03 0.00000000e+00]
 [2.48125457e+03 0.00000000e+00]
 [1.84337232e+03 1.15081493e+01]
 [1.92301731e+03 1.08793095e+01]
 [1.91555915e+03 1.09886305e+01]
 [2.18136289e+03 2.44629822e+00]
 [2.19526480e+03 5.99478940e-01]
 [1.94254648e+03 1.06975464e+01]
 [1.95383221e+03 9.29717699e+00]
 [1.94254648e+03 1.06975464e+01]]"
S,nsga2,1,1,6.575318098068237,24080,"[[2.82374049e+03 5.99478940e-01]
 [2.07581825e+03 5.54385922e+00]
 [2.07842863e+03 5.40832691e+00]
 [2.07842863e+03 5.40832691e+00]
 [2.20167298e+03 4.84122918e+00]
 [2.55480843e+03 1.22474487e+00]
 [1.82753866e+03 5.72139625e+00]
 [2.57769824e+03 1.08972474e+00]
 [2.24757951e+03 1.29903811e+00]
 [3.20571912e+03 0.00000000e+00]
 [2.07842863e+03 5.40832691e+00]
 [2.20167298e+03 4.84122918e+00]
 [2.68715620e+03 7.07106781e-01]
 [2.07839030e+03 5.43139025e+00]
 [2.68715620e+03 7.07106781e-01]
 [3.11548127e+03 5.00000000e-01]
 [2.18062887e+03 5.20666640e+00]
 [2.83210871e+03 5.99478940e-01]
 [1.99484285e+03 5.72139625e+00]
 [1.90349231e+03 6.76271950e+00]
 [1.86386556e+03 1.19157197e+01]
 [1.92942386e+03 6.10199762e+00]
 [1.94658470e+03 5.93585504e+00]
 [1.90349231e+03 6.76271950e+00]
 [2.59023092e+03 1.16592238e+00]
 [2.64413745e+03 1.08972474e+00]
 [2.25659875e+03 2.16506351e+00]
 [2.33317072e+03 1.29903811e+00]
 [2.25659875e+03 2.16506351e+00]
 [2.26926983e+03 1.39194109e+00]
 [2.33317072e+03 1.29903811e+00]
 [3.22104088e+03 0.00000000e+00]
 [3.22104088e+03 0.00000000e+00]
 [2.08544565e+03 5.40832691e+00]
 [2.71738520e+03 9.27024811e-01]
 [3.15337498e+03 5.00000000e-01]
 [2.83498089e+03 5.99478940e-01]
 [2.01132761e+03 5.72139625e+00]
 [1.93113190e+03 6.30352084e+00]
 [1.96734667e+03 6.20357760e+00]
 [1.91491010e+03 6.76271950e+00]
 [1.90349327e+03 1.79652442e+01]
 [2.59218678e+03 1.22474487e+00]
 [2.65737138e+03 1.16592238e+00]
 [2.25970661e+03 2.22204860e+00]
 [2.25970661e+03 2.22204860e+00]
 [2.34572959e+03 1.29903811e+00]
 [2.33879389e+03 1.39194109e+00]
 [2.10699647e+03 5.54385922e+00]
 [2.11495952e+03 5.51701912e+00]
 [2.15693617e+03 5.45292353e+00]
 [2.11495952e+03 5.51701912e+00]
 [2.19384229e+03 5.40832691e+00]
 [2.74002709e+03 9.27024811e-01]
 [3.16021070e+03 5.00000000e-01]
 [3.16021070e+03 5.00000000e-01]
 [1.91730448e+03 8.44004591e+00]
 [3.18757453e+03 5.00000000e-01]
 [3.18757453e+03 5.00000000e-01]
 [2.26904971e+03 2.22204860e+00]
 [2.20203014e+03 5.40832691e+00]
 [2.92449169e+03 5.99478940e-01]
 [2.37119856e+03 1.36358901e+00]
 [1.91769096e+03 6.76271950e+00]
 [1.96900392e+03 6.30352084e+00]
 [3.18757453e+03 5.00000000e-01]
 [2.10251909e+03 5.99869778e+00]
 [2.34697789e+03 2.16506351e+00]
 [2.82333636e+03 9.27024811e-01]
 [2.54988819e+03 1.32287566e+00]
 [2.76993330e+03 1.08972474e+00]
 [2.66270633e+03 1.16592238e+00]
 [2.59582544e+03 1.31695672e+00]
 [2.13533866e+03 5.69950656e+00]
 [2.14667897e+03 5.59016994e+00]
 [1.91769096e+03 6.76271950e+00]
 [2.64848315e+03 1.22474487e+00]
 [2.17913447e+03 5.45292353e+00]
 [2.17913447e+03 5.45292353e+00]
 [2.64848315e+03 1.22474487e+00]]","[[2.82374049e+03 5.99478940e-01]
 [2.07581825e+03 5.54385922e+00]
 [2.07842863e+03 5.40832691e+00]
 [2.07842863e+03 5.40832691e+00]
 [2.20167298e+03 4.84122918e+00]
 [2.55480843e+03 1.22474487e+00]
 [1.82753866e+03 5.72139625e+00]
 [2.57769824e+03 1.08972474e+00]
 [2.24757951e+03 1.29903811e+00]
 [3.20571912e+03 0.00000000e+00]
 [2.07842863e+03 5.40832691e+00]
 [2.20167298e+03 4.84122918e+00]
 [2.68715620e+03 7.07106781e-01]
 [2.07839030e+03 5.43139025e+00]
 [2.68715620e+03 7.07106781e-01]
 [3.11548127e+03 5.00000000e-01]
 [2.18062887e+03 5.20666640e+00]]"
S,nsga2,2,0,21.759556770324707,72120,"[[1.89184927e+03 1.16189500e+01]
 [1.91611213e+03 8.75713994e+00]
 [2.01219563e+03 7.46659226e+00]
 [2.05292905e+03 1.47901995e+00]
 [2.01516842e+03 3.77491722e+00]
 [2.51479056e+03 7.07106781e-01]
 [2.08762338e+03 1.19895788e+00]
 [1.89824025e+03 1.05645338e+01]
 [2.24055031e+03 9.27024811e-01]
 [3.08659876e+03 5.99478940e-01]
 [1.89824025e+03 1.05645338e+01]
 [1.94098392e+03 7.54983444e+00]
 [3.08659876e+03 5.99478940e-01]
 [1.89315611e+03 1.22551010e+01]
 [2.03149130e+03 3.77491722e+00]
 [2.02104058e+03 7.46659226e+00]
 [2.82461569e+03 8.66025404e-01]
 [2.10791907e+03 1.19895788e+00]
 [2.27492648e+03 9.27024811e-01]
 [2.27492648e+03 9.27024811e-01]
 [1.91381144e+03 1.05645338e+01]
 [1.96114098e+03 7.54983444e+00]
 [1.96114098e+03 7.54983444e+00]
 [1.95859479e+03 7.63216876e+00]
 [3.15526523e+03 5.99478940e-01]
 [1.90904046e+03 1.22576507e+01]
 [2.04602556e+03 3.77491722e+00]
 [2.04449639e+03 5.73912014e+00]
 [2.15305031e+03 1.19895788e+00]
 [2.14217255e+03 3.59687364e+00]
 [2.15179912e+03 3.44374433e+00]
 [2.30081245e+03 9.27024811e-01]
 [1.91502121e+03 1.16189500e+01]
 [1.91502121e+03 1.16189500e+01]
 [1.91502121e+03 1.16189500e+01]
 [1.95788569e+03 1.14503002e+01]
 [1.95788569e+03 1.14503002e+01]
 [1.95698392e+03 1.15081493e+01]
 [1.95788569e+03 1.14503002e+01]
 [2.01493102e+03 7.54983444e+00]
 [2.01493102e+03 7.54983444e+00]
 [1.96038757e+03 8.19679816e+00]
 [1.96770624e+03 7.63216876e+00]
 [1.96770624e+03 7.63216876e+00]
 [3.15704659e+03 5.99478940e-01]
 [3.15704659e+03 5.99478940e-01]
 [2.05630236e+03 3.77491722e+00]
 [2.04588421e+03 6.65206735e+00]
 [2.22527386e+03 1.19895788e+00]
 [2.21120817e+03 1.87082869e+00]
 [2.21120817e+03 1.87082869e+00]
 [2.18434536e+03 2.91547595e+00]
 [2.19126197e+03 2.71281680e+00]
 [2.45756919e+03 9.27024811e-01]
 [1.92065144e+03 1.28251462e+01]
 [1.93722379e+03 1.16189500e+01]
 [1.92592150e+03 1.18822346e+01]
 [1.92592150e+03 1.18822346e+01]
 [1.92065144e+03 1.28251462e+01]
 [1.92065144e+03 1.28251462e+01]
 [1.92167203e+03 1.22576507e+01]
 [2.03265562e+03 7.54983444e+00]
 [1.98953122e+03 7.63216876e+00]
 [1.97716440e+03 9.65660396e+00]
 [3.18025883e+03 5.99478940e-01]
 [2.07855938e+03 4.70206072e+00]
 [2.07855938e+03 4.70206072e+00]
 [2.07855938e+03 4.70206072e+00]
 [2.14027159e+03 4.56720648e+00]
 [2.05662888e+03 5.67890835e+00]
 [2.14027159e+03 4.56720648e+00]
 [2.07675118e+03 5.25446239e+00]
 [2.14027159e+03 4.56720648e+00]
 [2.14723021e+03 3.77491722e+00]
 [2.05251115e+03 6.65206735e+00]
 [2.05251115e+03 6.65206735e+00]
 [2.05251115e+03 6.65206735e+00]
 [2.05060939e+03 6.97204238e+00]
 [2.24842746e+03 1.19895788e+00]
 [2.22685674e+03 2.23257139e+00]
 [2.19455115e+03 3.31662479e+00]
 [2.22451057e+03 2.94745653e+00]
 [2.51355294e+03 9.27024811e-01]
 [2.50736867e+03 9.68245837e-01]
 [1.96795020e+03 1.16189500e+01]
 [1.96795020e+03 1.16189500e+01]
 [1.95513526e+03 1.20875711e+01]
 [1.94640005e+03 1.54267422e+01]
 [1.95017994e+03 1.22576507e+01]
 [1.94640005e+03 1.54267422e+01]
 [2.00488616e+03 7.63216876e+00]
 [2.00488616e+03 7.63216876e+00]
 [2.00469587e+03 8.38804953e+00]
 [2.00488616e+03 7.63216876e+00]
 [2.00488616e+03 7.63216876e+00]
 [1.97783273e+03 1.05645338e+01]
 [1.97783273e+03 1.05645338e+01]
 [3.18213175e+03 5.99478940e-01]
 [2.10477891e+03 4.70206072e+00]
 [2.07102211e+03 5.67890835e+00]
 [2.07102211e+03 5.67890835e+00]
 [2.15478168e+03 4.13634803e+00]
 [2.05616462e+03 6.97204238e+00]
 [2.28805592e+03 1.19895788e+00]
 [2.28516607e+03 1.58113883e+00]
 [2.27973568e+03 2.49687304e+00]
 [2.23333187e+03 2.68095132e+00]
 [2.25723590e+03 2.59506744e+00]
 [2.19575924e+03 3.77491722e+00]
 [2.19964716e+03 3.53332351e+00]
 [2.22494479e+03 3.31662479e+00]
 [2.56881042e+03 9.27024811e-01]
 [1.95789249e+03 1.49749791e+01]
 [2.01048109e+03 9.51889568e+00]
 [2.01293789e+03 7.63216876e+00]
 [1.97939297e+03 1.08972474e+01]
 [3.18825310e+03 5.99478940e-01]
 [2.58671898e+03 9.27024811e-01]
 [2.58671898e+03 9.27024811e-01]
 [1.99353497e+03 1.45945195e+01]]","[[1.89184927e+03 1.16189500e+01]
 [1.91611213e+03 8.75713994e+00]
 [2.01219563e+03 7.46659226e+00]
 [2.05292905e+03 1.47901995e+00]
 [2.01516842e+03 3.77491722e+00]
 [2.51479056e+03 7.07106781e-01]
 [2.08762338e+03 1.19895788e+00]
 [1.89824025e+03 1.05645338e+01]
 [2.24055031e+03 9.27024811e-01]
 [3.08659876e+03 5.99478940e-01]
 [1.89824025e+03 1.05645338e+01]
 [1.94098392e+03 7.54983444e+00]
 [3.08659876e+03 5.99478940e-01]]"
